book_id,title,author,fictional,popularity_score,isbn,page_count,tags,cover_image_filename,cover_image_dominant_color,cover_image_bg_color,is_cover_image_dark,createdAt,updatedAt,introdone
2363,Abundance: The Future Is Better Than You Think,Peter H. Diamandis,False,80,978-1451614213,432,"{influential,technology,future}",2363.webp,NULL,NULL,NULL,2025-04-06 07:49:33.204+00,2025-04-26 14:46:20.806+00,true
2364,"World War II London Blitz Diary, Volume 1",Ruby Side Thompson,False,60,NULL,364,"{historical,diary}",2364.webp,NULL,NULL,NULL,2025-04-06 07:49:33.205+00,2025-04-26 14:46:20.809+00,true
2324,The Denial of Death,Ernest Becker,False,80,9780684832401,336,"{award-winning,psychology}",2324.webp,#12110c,#bdbcbb,True,2025-04-06 07:49:33.159+00,2025-05-24 19:31:21.069+00,true
2322,The Secret Life of Houdini: The Making of America's First Superhero,William Kalush,False,60,9780743272087,608,"{biography,historical}",2322.webp,NULL,NULL,NULL,2025-04-06 07:49:33.157+00,2025-04-26 14:46:20.611+00,true
2320,FDR,Jean Edward Smith,False,70,9780812970494,880,"{biography,historical}",2320.webp,#033b5a,#b9c8d1,True,2025-04-06 07:49:33.155+00,2025-05-24 19:30:57.438+00,true
2371,The 1-Page Marketing Plan,Allan Dib,False,80,978-1989025017,228,"{bestseller,marketing}",2371.webp,#ce211a,#f1c1bf,True,2025-04-06 07:49:33.214+00,2025-05-24 19:35:46.251+00,true
2372,All Over But the Shoutin',Rick Bragg,False,75,978-0679774020,329,"{memoir,award-winning}",2372.webp,#cc9a55,#f1e3cf,True,2025-04-06 07:49:33.215+00,2025-05-24 19:35:58.676+00,true
2374,I Am Dynamite! A Life of Nietzsche,Sue Prideaux,False,75,978-1524760823,464,"{biography,award-winning}",2374.webp,#c2441b,#eecbbf,True,2025-04-06 07:49:33.221+00,2025-05-24 19:36:12.687+00,true
2375,Here I Stand: A Life of Martin Luther,Roland H. Bainton,False,80,978-0452011465,336,"{biography,classic}",2375.webp,#b96623,#ebd4c1,True,2025-04-06 07:49:33.222+00,2025-05-24 19:36:19.781+00,true
2376,The Body: A Guide for Occupants,Bill Bryson,False,85,978-0385539302,464,"{bestseller,educational}",2376.webp,#0f5f7b,#bcd2da,True,2025-04-06 07:49:33.224+00,2025-05-24 19:36:27.141+00,true
2378,The Happiest Man on Earth,Eddie Jaku,False,75,978-0063097681,208,"{memoir,motivational}",2378.webp,#ef9413,#fbe1bd,True,2025-04-06 07:49:33.226+00,2025-05-24 19:36:34.674+00,true
2377,My Own Words,Ruth Bader Ginsburg,False,80,978-1501145247,400,"{biography,influential}",2377.webp,NULL,NULL,NULL,2025-04-06 07:49:33.225+00,2025-04-26 14:46:20.836+00,true
2381,The Divided Self: An Existential Study in Sanity and Madness,R.D. Laing,False,75,9780140135374,240,"{psychology,classic}",2381.webp,#316175,#c5d3d8,True,2025-04-06 07:49:33.23+00,2025-05-24 19:36:47.876+00,true
2383,Better Never to Have Been: The Harm of Coming into Existence,David Benatar,False,65,9780199549269,236,"{philosophy,controversial}",2383.webp,#be9fd5,#d2bce2,True,2025-04-06 07:49:33.232+00,2025-05-24 19:36:54.314+00,true
2367,The Only Investment Guide You'll Ever Need,Andrew Tobias,False,85,978-0544781931,320,"{bestseller,self-improvement}",2367.webp,#fffac4,#e6e1b0,False,2025-04-06 07:49:33.209+00,2025-05-24 19:35:30.045+00,true
2384,Broken Open: How Difficult Times Can Help Us Grow,Elizabeth Lesser,False,70,9780375759910,352,"{self-improvement,motivational}",2384.webp,#e9987c,#f0b7a3,True,2025-04-06 07:49:33.233+00,2025-05-24 19:37:01.587+00,true
2386,The Book of Tea,Kakuzō Okakura,False,80,9780486200705,160,"{classic,cultural}",2386.webp,#487d45,#ccdbcb,True,2025-04-06 07:49:33.236+00,2025-05-24 19:37:11.883+00,true
2387,Wildflower,Drew Barrymore,False,75,9781101983799,288,"{biography,celebrity}",2387.webp,#fff1d7,#e6d9c2,False,2025-04-06 07:49:33.237+00,2025-05-24 19:37:27.856+00,true
2395,The New Strategic Selling: The Unique Sales System Proven Successful by the World's Best Companies,Robert B. Miller,False,75,9780446695190,448,"{sales,business}",2395.webp,#f28238,#fbdcc7,True,2025-04-06 07:49:33.246+00,2025-05-24 19:38:01.491+00,true
2388,Every Natural Heart: A Memoir,James Dobson,False,60,NULL,NULL,{memoir},2388.webp,NULL,NULL,NULL,2025-04-06 07:49:33.238+00,2025-04-26 14:46:20.863+00,true
2391,Spinning Black Hole Inside Our Earth,Ed Lukowich,False,40,NULL,NULL,{science},2391.webp,NULL,NULL,NULL,2025-04-06 07:49:33.241+00,2025-04-26 14:46:20.869+00,true
2402,"The Rising Sun: The Decline & Fall of the Japanese Empire, 1936-45",John Toland,False,85,9780812968583,976,"{award-winning,historical}",2402.webp,#c4290d,#efc3bb,True,2025-04-06 07:49:33.253+00,2025-05-24 19:38:21.811+00,true
2393,Self Growth - 2: Self Growth Through Self Esteem Techniques,Ron Millicent,False,55,NULL,NULL,{self-improvement},2393.webp,NULL,NULL,NULL,2025-04-06 07:49:33.244+00,2025-04-26 14:46:20.875+00,true
2405,Goodbye to All That,Robert Graves,False,75,9780141184593,288,"{classic,historical}",2405.webp,#913916,#e0c7be,True,2025-04-06 07:49:33.257+00,2025-05-24 19:38:37.09+00,true
2399,Am I Not a Man?: The Dred Scott Story,Mark L. Shurtleff,False,60,9781606410517,432,"{historical,biography}",2399.webp,NULL,NULL,NULL,2025-04-06 07:49:33.25+00,2025-04-26 14:46:20.886+00,true
2406,Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment,Martin E.P. Seligman,False,80,9780743222983,321,"{self-improvement,motivational}",2406.webp,#e49e43,#ecbb7b,True,2025-04-06 07:49:33.258+00,2025-05-24 19:38:51.078+00,true
2403,The Tracker: The True Story of Tom Brown Jr.,Tom Brown Jr.,False,60,9780425101339,256,{influential},2403.webp,NULL,NULL,NULL,2025-04-06 07:49:33.254+00,2025-04-26 14:46:20.897+00,true
2404,Devotion to the Divine Heart of God the Father,Apostolate of the Divine Heart,False,30,NULL,150,{religious},2404.webp,NULL,NULL,NULL,2025-04-06 07:49:33.256+00,2025-04-26 14:46:20.901+00,true
2409,It Doesn't Have to Be Crazy at Work,Jason Fried,False,75,9780062874788,240,"{business,trending}",2409.webp,#9cbcbe,#bad0d2,True,2025-04-06 07:49:33.261+00,2025-05-24 19:38:59.491+00,true
2370,Games People Play,Eric Berne,False,85,978-0345410030,192,"{classic,psychology}",2370.webp,#998f7f,#e3e0db,True,2025-04-06 07:49:33.213+00,2025-05-24 19:35:36.884+00,true
2368,Sunan Ibn Majah,ابن ماجه,False,70,NULL,NULL,"{religion,classic}",2368.webp,NULL,NULL,NULL,2025-04-06 07:49:33.21+00,2025-04-26 14:46:20.815+00,true
2394,"First, Break All the Rules: What the World's Greatest Managers Do Differently",Marcus Buckingham,False,90,9780684852867,255,"{bestseller,management}",2394.webp,#003856,#b8c7d0,True,2025-04-06 07:49:33.245+00,2025-04-27 08:25:29.624+00,true
2411,The Game of Life and How to Play It,Florence Scovel Shinn,False,70,9780875162577,96,"{self-improvement,classic}",2411.webp,#cfb45b,#ddcb8c,True,2025-04-06 07:49:33.263+00,2025-05-24 19:39:12.278+00,true
2418,On Becoming a Person: A Therapist's View of Psychotherapy,Carl R. Rogers,False,85,9780395755310,420,"{psychology,influential}",2418.webp,#ebb49d,#f1cbba,True,2025-04-06 07:49:33.271+00,2025-05-24 19:39:35.709+00,true
2420,"One, Two, Three...Infinity: Facts and Speculations of Science",George Gamow,False,70,9780486256641,384,"{classic,educational}",2420.webp,#1d1b36,#c0bfc7,True,2025-04-06 07:49:33.273+00,2025-05-24 19:39:44.289+00,true
2430,"Nietzsche: Philosopher, Psychologist, Antichrist",Walter Kaufmann,False,75,9780691160269,560,"{educational,influential}",2430.webp,#a4592f,#e5d1c5,True,2025-04-06 07:49:33.284+00,2025-05-24 19:39:58.092+00,true
2431,The Map That Changed the World: William Smith and the Birth of Modern Geology,Simon Winchester,False,70,9780060931803,352,"{historical,educational}",2431.webp,#f5ad20,#f8c663,True,2025-04-06 07:49:33.285+00,2025-05-24 19:40:05.267+00,true
2436,The Leadership Challenge,James M. Kouzes,False,85,9781119278962,400,"{bestseller,motivational}",2436.webp,#0083a8,#b8dce7,True,2025-04-06 07:49:33.291+00,2025-05-24 19:40:14.619+00,true
2432,Kingdom Wealth: The Power to Get It - 2nd Edition,Apostle J. Vernon Duncan,False,55,NULL,NULL,{motivational},2432.webp,NULL,NULL,NULL,2025-04-06 07:49:33.286+00,2025-04-26 14:46:20.973+00,true
2443,Song of Myself,Walt Whitman,False,75,NULL,NULL,{classic},2443.webp,#79aa84,#d9e7dd,True,2025-04-06 07:49:33.299+00,2025-05-24 19:40:43.976+00,true
2444,In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette,Hampton Sides,False,70,NULL,NULL,{historical},2444.webp,#1c475b,#bfcbd1,True,2025-04-06 07:49:33.3+00,2025-05-24 19:41:06.991+00,true
2454,Contagious: Why Things Catch On,Jonah Berger,False,85,NULL,NULL,"{bestseller,influential}",2454.webp,#ee6718,#fad5be,True,2025-04-06 07:49:33.312+00,2025-05-24 19:41:28.143+00,true
2455,"A Little Bit Wicked: Life, Love, and Faith in Stages",Kristin Chenoweth,False,65,NULL,NULL,{biography},2455.webp,#d98c97,#e4afb6,True,2025-04-06 07:49:33.313+00,2025-05-24 19:41:53.446+00,true
2457,You Are What You Love: The Spiritual Power of Habit,James K.A. Smith,False,70,NULL,NULL,{spiritual},2457.webp,#f9c198,#e0ae89,False,2025-04-06 07:49:33.315+00,2025-05-24 19:42:29.756+00,true
2417,Dirt: The Erosion of Civilizations,David R. Montgomery,False,70,9780520248700,295,"{educational,historical}",2417.webp,#90420d,#e0cabb,True,2025-04-06 07:49:33.27+00,2025-05-24 19:39:28.994+00,true
2438,A Treatise of Human Nature,David Hume,False,90,9780198751724,688,"{classic,foundational}",2438.webp,#ddb667,#e7cc95,True,2025-04-06 07:49:33.293+00,2025-04-27 08:25:42.924+00,true
2466,This Divided Island: Stories from the Sri Lankan War,Samanth Subramanian,False,70,9781250069740,336,"{historical,society}",2466.webp,#ef7767,#fbd9d5,True,2025-04-06 07:49:33.325+00,2025-05-24 19:43:16.852+00,true
2465,A Shot of Faith (to the Head): Be a Confident Believer in an Age of Cranky Atheists,Mitch Stokes,False,60,9781595554468,272,"{religion,philosophy}",2465.webp,NULL,NULL,NULL,2025-04-06 07:49:33.324+00,2025-04-26 14:46:21.056+00,true
2468,Caesar: Life of a Colossus,Adrian Goldsworthy,False,75,9780300120486,592,"{biography,historical}",2468.webp,#ad3e0f,#e8c9bc,True,2025-04-06 07:49:33.327+00,2025-05-24 19:43:23.646+00,true
2467,Know that I am God,P. Ritwik,False,50,NULL,NULL,{religion},2467.webp,NULL,NULL,NULL,2025-04-06 07:49:33.326+00,2025-04-26 14:46:21.062+00,true
2470,The Complete Dead Sea Scrolls in English,Géza Vermes,False,80,9780141197319,720,"{historical,religion}",2470.webp,#4c7162,#cdd7d3,True,2025-04-06 07:49:33.329+00,2025-05-24 19:43:30.989+00,true
2475,First Man: The Life of Neil A. Armstrong,James R. Hansen,False,85,9781476727813,784,"{biography,influential}",2475.webp,#273f4b,#c3c9cd,True,2025-04-06 07:49:33.335+00,2025-05-24 19:43:45.854+00,true
2476,The Only Plane in the Sky: An Oral History of 9/11,Garrett M. Graff,False,80,9781501182211,512,"{historical,society}",2476.webp,#003755,#b8c7cf,True,2025-04-06 07:49:33.336+00,2025-05-24 19:43:52.595+00,true
2483,"The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo",Tom Reiss,False,75,9780307382474,414,"{award-winning,historical}",2483.webp,#b45237,#eacfc7,True,2025-04-06 07:49:33.343+00,2025-05-24 19:44:05.813+00,true
2485,Reclaim Your Heart: Personal Insights on Breaking Free from Life's Shackles,Yasmin Mogahed,False,80,9780985751203,192,"{self-improvement,motivational}",2485.webp,#2d6f77,#c4d7d9,True,2025-04-06 07:49:33.346+00,2025-05-24 19:44:14.719+00,true
2484,A Dance in the Woods: A Mother's Insight,Janet K. Brennan,False,30,NULL,NULL,{parenting},2484.webp,NULL,NULL,NULL,2025-04-06 07:49:33.344+00,2025-04-26 14:46:21.106+00,true
2486,My Place,Sally Morgan,False,70,9780949206312,358,"{biography,influential}",2486.webp,#d86d29,#f4d6c3,True,2025-04-06 07:49:33.347+00,2025-05-24 19:44:31.759+00,true
2487,Phantoms in the Brain: Probing the Mysteries of the Human Mind,V.S. Ramachandran,False,85,9780688172176,328,"{psychology,science}",2487.webp,#c08b2f,#eddfc5,True,2025-04-06 07:49:33.348+00,2025-05-24 19:44:47.271+00,true
2491,Skin in the Game: The Hidden Asymmetries in Daily Life,Nassim Nicholas Taleb,False,85,9780425284629,304,"{influential,economics}",2491.webp,#699c8f,#d5e3e0,True,2025-04-06 07:49:33.353+00,2025-05-24 19:44:59.437+00,true
2488,Disabling Professions,Ivan Illich,False,60,NULL,96,"{educational,society}",2488.webp,NULL,NULL,NULL,2025-04-06 07:49:33.35+00,2025-04-26 14:46:21.118+00,true
2490,PRAYERS & POETRY,Rashawn Johnson,False,20,NULL,NULL,"{poetry,religion}",2490.webp,NULL,NULL,NULL,2025-04-06 07:49:33.352+00,2025-04-26 14:46:21.124+00,true
2495,Reagan: The Life,H.W. Brands,False,80,9780385536394,816,"{biography,politics}",2495.webp,#b57a48,#eadacc,True,2025-04-06 07:49:33.358+00,2025-05-24 19:45:40.921+00,true
2497,Lean Thinking: Banish Waste and Create Wealth in Your Corporation,James P. Womack,False,85,9780743249270,400,"{business,management}",2497.webp,#ffce3e,#e6b938,False,2025-04-06 07:49:33.36+00,2025-05-24 19:45:59.736+00,true
2498,"Mistakes Were Made, but Not by Me: Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",Carol Tavris,False,80,9780151010981,304,"{psychology,self-improvement}",2498.webp,#d6331b,#f3c6bf,True,2025-04-06 07:49:33.361+00,2025-05-24 19:46:05.978+00,true
2499,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster,Adam Higginbotham,False,85,9781501134616,560,"{historical,science}",2499.webp,#000d18,#b8bbbe,True,2025-04-06 07:49:33.362+00,2025-05-24 19:46:14.541+00,true
2503,John Lennon: The Life,Philip Norman,False,80,NULL,NULL,"{biography,influential}",2503.webp,#204770,#c1cbd7,True,2025-04-06 07:49:33.367+00,2025-05-24 19:46:21.262+00,true
2505,The New Drawing on the Right Side of the Brain,Betty Edwards,False,75,NULL,NULL,"{educational,creativity}",2505.webp,#b3aed6,#cac6e2,True,2025-04-06 07:49:33.369+00,2025-05-24 19:46:27.604+00,true
2502,The Theory and Practice of Hell,Eugen Kogon,False,60,NULL,NULL,{historical},2502.webp,NULL,NULL,NULL,2025-04-06 07:49:33.365+00,2025-04-26 14:46:21.153+00,true
2464,My American Journey,Colin Powell,False,85,9780345466419,656,"{biography,influential}",2464.webp,#092642,#bac2ca,True,2025-04-06 07:49:33.323+00,2025-05-24 19:43:11.221+00,true
2462,"Tough Times Never Last, But Tough People Do!",Robert H. Schuller,False,80,9780553273328,240,"{motivational,self-improvement}",2462.webp,#ad1f0e,#e8c0bb,True,2025-04-06 07:49:33.32+00,2025-05-24 19:42:56.462+00,true
2509,One: The Power of One Step,Kellie McNabb,False,60,NULL,NULL,{motivational},2509.webp,NULL,NULL,NULL,2025-04-06 07:49:33.373+00,2025-04-26 14:46:21.167+00,true
2521,The Shadow of the Sun,Ryszard Kapuściński,False,75,NULL,336,"{influential,historical}",2521.webp,#7ab8dc,#a2cde7,True,2025-04-06 07:49:33.387+00,2025-05-24 19:47:22.244+00,true
2523,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,Kim Malone Scott,False,85,9781250103505,272,"{bestseller,motivational}",2523.webp,#c23713,#eec7bd,True,2025-04-06 07:49:33.39+00,2025-05-24 19:47:28.287+00,true
2524,La educación de Henry Adams,Henry Adams,False,65,NULL,519,"{classic,historical}",2524.webp,#e95d45,#f9d2cb,True,2025-04-06 07:49:33.391+00,2025-05-24 19:47:39.415+00,true
2529,Selected Poems,W.H. Auden,False,70,NULL,384,"{classic,poetry}",2529.webp,#cda1c4,#dcbdd6,True,2025-04-06 07:49:33.397+00,2025-05-24 19:47:46.657+00,true
2530,And Still I Rise,Maya Angelou,False,85,9780679457087,64,"{classic,poetry,influential}",2530.webp,#b92a4b,#ebc3cd,True,2025-04-06 07:49:33.398+00,2025-05-24 19:47:58.952+00,true
2531,Where Men Win Glory: The Odyssey of Pat Tillman,Jon Krakauer,False,80,9780385522267,416,"{bestseller,historical}",2531.webp,#6b2e2c,#d5c5c4,True,2025-04-06 07:49:33.399+00,2025-05-24 19:48:05.41+00,true
2532,Four Quartets,T.S. Eliot,False,75,9780156332255,64,"{classic,poetry}",2532.webp,#b69cc5,#ccbad6,True,2025-04-06 07:49:33.401+00,2025-05-24 19:48:14.457+00,true
2537,Hard Choices,Hillary Rodham Clinton,False,85,9781476751443,656,"{bestseller,political}",2537.webp,#0e2532,#bbc2c6,True,2025-04-06 07:49:33.406+00,2025-05-24 19:48:27.842+00,true
2533,The autobiography of Howard Spring;,Howard Spring,False,50,NULL,NULL,{niche},2533.webp,NULL,NULL,NULL,2025-04-06 07:49:33.402+00,2025-04-26 14:46:21.228+00,true
2547,Genome: The Autobiography of a Species in 23 Chapters,Matt Ridley,False,85,9780060894085,344,"{science,educational}",2547.webp,#0b2235,#bbc1c7,True,2025-04-06 07:49:33.417+00,2025-05-24 19:48:55.377+00,true
2538,The Path to Tyranny: A History of Free Society's Descent into Tyranny,Michael E. Newton,False,60,NULL,320,{historical},2538.webp,NULL,NULL,NULL,2025-04-06 07:49:33.408+00,2025-04-26 14:46:21.24+00,true
2544,"Stories of Music, Volume 1",Holly E. Tripp,False,50,NULL,300,"{music,anthology}",2544.webp,NULL,NULL,NULL,2025-04-06 07:49:33.414+00,2025-04-26 14:46:21.256+00,true
2548,The Happiness of Pursuit: Finding the Quest That Will Bring Purpose to Your Life,Chris Guillebeau,False,75,9780385348843,304,"{motivational,self-improvement}",2548.webp,#687d8f,#d5dbe0,True,2025-04-06 07:49:33.418+00,2025-05-24 19:49:02.824+00,true
2546,The Book of Houdini,Harry Houdini,False,60,NULL,200,"{magic,biography}",2546.webp,NULL,NULL,NULL,2025-04-06 07:49:33.416+00,2025-04-26 14:46:21.262+00,true
2549,The Transitional Program for Socialist Revolution,Leon Trotsky,False,70,NULL,100,"{political,historical}",2549.webp,#d43d20,#f3c9c1,True,2025-04-06 07:49:33.42+00,2025-05-24 19:49:09.077+00,true
2550,Mark Twain: A Life,Ron Powers,False,65,9780743249010,752,"{biography,historical}",2550.webp,#e2600c,#f7d3bb,True,2025-04-06 07:49:33.421+00,2025-05-24 19:49:33.571+00,true
2551,"Furious Hours: Murder, Fraud, and the Last Trial of Harper Lee",Casey Cep,False,80,9781101972052,336,"{historical,crime}",2551.webp,#2a151e,#c3bdc0,True,2025-04-06 07:49:33.422+00,2025-05-24 19:49:39.751+00,true
2552,Does the Noise in My Head Bother You?,Steven Tyler,False,70,9780061767890,400,"{biography,music}",2552.webp,#f54f2a,#fccec3,True,2025-04-06 07:49:33.423+00,2025-05-24 19:49:46.475+00,true
2519,Happy Accidents: A Memoir,Jane Lynch,False,75,NULL,NULL,"{biography,influential}",2519.webp,#3dbfba,#c9edec,True,2025-04-06 07:49:33.385+00,2025-05-24 19:47:10.671+00,true
2507,"Where the Wild Things Were: Life, Death, and Ecological Wreckage in a Land of Vanishing Predators",William Stolzenburg,False,65,NULL,NULL,{environmental},2507.webp,#3e3e56,#c9c9d0,True,2025-04-06 07:49:33.371+00,2025-05-24 19:46:48.649+00,true
2561,Imagine: How Creativity Works,Jonah Lehrer,False,65,9780547386072,279,"{creativity,educational}",2561.webp,#62a9b6,#d3e7eb,True,2025-04-06 07:49:33.433+00,2025-05-24 19:51:08.273+00,true
2565,Fermat's Enigma,Simon Singh,False,80,9780385493628,315,"{educational,science}",2565.webp,#425361,#cacfd3,True,2025-04-06 07:49:33.438+00,2025-05-24 19:51:14.276+00,true
2570,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,False,90,9780143115267,312,"{bestseller,influential,educational}",2570.webp,#01252d,#b8c2c4,True,2025-04-06 07:49:33.444+00,2025-04-27 08:26:31.67+00,true
2569,Black Lamb and Grey Falcon,Rebecca West,False,80,9780143104902,1150,"{historical,classic}",2569.webp,#3d2825,#c9c3c2,True,2025-04-06 07:49:33.443+00,2025-05-24 19:51:49.628+00,true
2571,From the Holy Mountain: A Journey Among the Christians of the Middle East,William Dalrymple,False,70,9780805061772,512,"{historical,educational}",2571.webp,#3d1d69,#c9c0d5,True,2025-04-06 07:49:33.445+00,2025-05-24 19:52:07.398+00,true
2590,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,False,90,9780307476074,315,"{bestseller,adapted-to-film,motivational}",2590.webp,#f88e2f,#fab06d,True,2025-04-06 07:49:33.467+00,2025-04-27 08:27:01.288+00,true
2579,"The Inklings: C.S. Lewis, J.R.R. Tolkien, Charles Williams, and Their Friends",Humphrey Carpenter,False,75,9780395285565,304,"{historical,educational}",2579.webp,#355173,#c7ced8,True,2025-04-06 07:49:33.454+00,2025-05-24 19:52:29.277+00,true
2581,The Shallows: What the Internet is Doing to Our Brains,Nicholas Carr,False,75,NULL,NULL,"{educational,influential}",2581.webp,#97d8b7,#b6e4cd,True,2025-04-06 07:49:33.456+00,2025-05-24 19:52:39.693+00,true
2583,How I Found Freedom in an Unfree World: A Handbook for Personal Liberty,Harry Browne,False,70,NULL,NULL,"{self-improvement,motivational}",2583.webp,#72b29c,#d7e9e3,True,2025-04-06 07:49:33.459+00,2025-05-24 19:52:51.961+00,true
2591,In Defense of Food: An Eater's Manifesto,Michael Pollan,False,85,9780143114963,256,"{influential,educational}",2591.webp,#80a17c,#dbe5da,True,2025-04-06 07:49:33.469+00,2025-05-24 19:53:20.856+00,true
2555,Napalm & Silly Putty,George Carlin,False,70,9780786887583,269,"{humor,""social commentary""}",2555.webp,#d7421f,#f4cac0,True,2025-04-06 07:49:33.426+00,2025-05-24 19:50:11.668+00,true
2592,"Firestarters: How Innovators, Instigators, and Initiators Can Inspire You to Ignite Your Own Life",Raoul Davis Jr.,False,50,NULL,240,"{motivational,self-improvement}",2592.webp,NULL,NULL,NULL,2025-04-06 07:49:33.47+00,2025-04-26 14:46:21.388+00,true
2562,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,False,85,9781576754221,144,"{self-improvement,motivational,bestseller}",2562.webp,#548867,#cfded5,True,2025-04-06 07:49:33.435+00,2025-04-27 08:26:02.755+00,true
2559,Tortured for Christ,Richard Wurmbrand,False,75,9780882640006,172,"{religion,inspirational}",2559.webp,#515b61,#ced1d3,True,2025-04-06 07:49:33.431+00,2025-05-24 19:50:35.323+00,true
2600,What Happened,Hillary Rodham Clinton,False,85,9781501175565,512,"{bestseller,political}",2600.webp,NULL,NULL,NULL,2025-04-06 07:49:33.479+00,2025-04-26 14:46:21.41+00,true
2610,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,False,90,978-0199535927,1264,"{classic,foundational}",2610.webp,#892c1d,#dec4c0,True,2025-04-06 07:49:33.49+00,2025-05-01 14:06:44.844+00,true
2604,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,False,85,9780345466396,240,"{bestseller,motivational}",2604.webp,NULL,NULL,NULL,2025-04-06 07:49:33.484+00,2025-04-26 14:46:21.44+00,true
2611,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,False,80,978-0199678112,352,"{influential,educational}",2611.webp,#164049,#bec9cc,True,2025-04-06 07:49:33.491+00,2025-05-24 19:53:41.352+00,true
2617,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,False,85,978-0374531263,240,"{award-winning,historical}",2617.webp,#cf5608,#f1d0ba,True,2025-04-06 07:49:33.498+00,2025-05-24 19:54:08.055+00,true
2618,The Age of AI and Our Human Future,Henry Kissinger,False,70,978-0316273800,272,"{trending,educational}",2618.webp,#022a54,#b8c3cf,True,2025-04-06 07:49:33.499+00,2025-05-24 19:54:14.492+00,true
2625,Being and Time,Martin Heidegger,False,80,978-0061575594,589,"{philosophical,foundational}",2625.webp,#8d9594,#dfe1e1,True,2025-04-06 07:49:33.507+00,2025-05-24 19:54:47.023+00,true
2626,Good to Great: Why Some Companies Make the Leap... and Others Don't,Jim Collins,False,85,9780066620992,320,"{bestseller,influential}",2626.webp,#6a181d,#d5bec0,True,2025-04-06 07:49:33.508+00,2025-05-24 19:54:52.861+00,true
2622,The Guns of August,Barbara W. Tuchman,False,85,978-0345386236,640,"{award-winning,historical}",2622.webp,NULL,NULL,NULL,2025-04-06 07:49:33.504+00,2025-04-26 14:46:21.488+00,true
2636,Scary Smart: The Future of Artificial Intelligence and How You Can Save Our World,Mo Gawdat,False,70,9781529077181,256,"{technology,future}",2636.webp,#df2261,#f6c1d3,True,2025-04-06 07:49:33.519+00,2025-05-24 19:55:19.479+00,true
2638,We Should All Be Feminists,Chimamanda Ngozi Adichie,False,85,9781101911761,64,"{influential,short-read}",2638.webp,#c7a6ca,#d8c1da,True,2025-04-06 07:49:33.522+00,2025-05-24 19:55:38.466+00,true
2627,Co-Intelligence: Living and Working with AI,Ethan Mollick,False,60,NULL,NULL,"{technology,future}",2627.webp,NULL,NULL,NULL,2025-04-06 07:49:33.509+00,2025-04-26 14:46:21.499+00,true
2632,How to Hack Back Your Mind: Reclaim Control Over Your Life,Ramzi Najjar,False,55,NULL,NULL,"{self-improvement,motivational}",2632.webp,NULL,NULL,NULL,2025-04-06 07:49:33.515+00,2025-04-26 14:46:21.514+00,true
2639,Fierce Love: Creating a Love that Lasts—One Conversation at a Time,Susan Scott,False,60,NULL,NULL,"{relationships,self-improvement}",2639.webp,NULL,NULL,NULL,2025-04-06 07:49:33.523+00,2025-04-26 14:46:21.531+00,true
2606,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,False,85,978-0374292881,672,"{influential,educational}",2606.webp,#a3c7a7,#bfd8c1,True,2025-04-06 07:49:33.486+00,2025-05-24 19:53:35.295+00,true
2603,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,False,90,9780812981605,371,"{bestseller,self-improvement}",2603.webp,#453a95,#cbc8e1,True,2025-04-06 07:49:33.482+00,2025-05-01 14:06:28.732+00,true
2648,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,False,75,9780385479561,420,"{historical,educational}",2648.webp,#0d9c9e,#bbe3e4,True,2025-04-06 07:49:33.534+00,2025-05-24 19:56:15.652+00,true
2651,Look Me in the Eye,John Elder Robison,False,70,9780307396181,320,"{biography,influential}",2651.webp,#1d7871,#c0d9d7,True,2025-04-06 07:49:33.538+00,2025-05-24 19:56:36.265+00,true
2659,Principles: Life and Work,Ray Dalio,False,90,9781501124020,592,"{bestseller,motivational}",2659.webp,#1a1414,#bfbdbd,True,2025-04-06 07:49:33.547+00,2025-05-01 14:07:35.626+00,true
2655,To Hell and Back,Audie Murphy,False,75,9780805070866,288,"{historical,biography}",2655.webp,#495d53,#ccd2cf,True,2025-04-06 07:49:33.542+00,2025-05-24 19:56:43.145+00,true
2653,The Invention of Religion,Alexander Drake,False,50,NULL,NULL,{niche},2653.webp,NULL,NULL,NULL,2025-04-06 07:49:33.54+00,2025-04-26 14:46:21.566+00,true
